field_1,field_1_1,species,decimallon,decimallat,issues,countryCod,individual,occurrence,coordinate,institutio,gbifID,references,basisOfRec,year,month,day,eventDate,geodeticDa
"7803","8835823",Butomus umbellatus,-76.238119999999995,44.781700000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","6","20",NA,WGS84
"7804","8836237",Butomus umbellatus,-78.146770000000004,44.566910000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","6","23",NA,WGS84
"7805","8838718",Butomus umbellatus,-79.669300000000007,43.558300000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","8","20",2006-08-20,WGS84
"7806","8838874",Butomus umbellatus,-77.367019999999997,44.159260000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","11","20",2006-11-20,WGS84
"7807","8839153",Butomus umbellatus,-79.548389999999998,44.111600000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","14",NA,WGS84
"7808","8839397",Butomus umbellatus,-78.288290000000003,44.361109999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","16",NA,WGS84
"7809","8839436",Butomus umbellatus,-75.712209999999999,45.294119999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","17",NA,WGS84
"7810","8839739",Butomus umbellatus,-75.914860000000004,45.289239999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","21",NA,WGS84
"7811","8839789",Butomus umbellatus,-76.131159999999994,44.427959999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","20",NA,WGS84
"7812","8839814",Butomus umbellatus,-75.176860000000005,45.287399999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","22",NA,WGS84
"7813","8839834",Butomus umbellatus,-80.534949999999995,42.574359999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","22",NA,WGS84
"7814","8839857",Butomus umbellatus,-75.503619999999998,45.497959999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","22",NA,WGS84
"7815","8839893",Butomus umbellatus,-76.289320000000004,44.268940000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","23",NA,WGS84
"7816","8839968",Butomus umbellatus,-83.016850000000005,42.028930000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","14",NA,WGS84
"7817","8839976",Butomus umbellatus,-75.703519999999997,45.250970000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","24",NA,WGS84
"7818","8839977",Butomus umbellatus,-75.479650000000007,45.505719999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","22",NA,WGS84
"7819","8839984",Butomus umbellatus,-75.674440000000004,45.395159999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","24",NA,WGS84
"7820","8840010",Butomus umbellatus,-77.198580000000007,44.511069999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","24",NA,WGS84
"7821","8840029",Butomus umbellatus,-75.813370000000006,45.287300000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","24",NA,WGS84
"7822","8840123",Butomus umbellatus,-76.643780000000007,45.329880000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","25",NA,WGS84
"7823","8840163",Butomus umbellatus,-77.107780000000005,45.825000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","26",NA,WGS84
"7824","8840180",Butomus umbellatus,-75.776449999999997,45.195419999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","26",NA,WGS84
"7825","8840193",Butomus umbellatus,-81.250829999999993,44.192219999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","26",NA,WGS84
"7826","8840209",Butomus umbellatus,-75.685950000000005,45.385869999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","26",NA,WGS84
"7827","8840211",Butomus umbellatus,-76.290779999999998,44.268760000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","26",NA,WGS84
"7828","8840310",Butomus umbellatus,-75.898120000000006,45.299190000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","28",NA,WGS84
"7829","8840441",Butomus umbellatus,-82.396029999999996,42.326369999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","30",NA,WGS84
"7830","8840549",Butomus umbellatus,-75.628360000000001,45.462660000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","20",2007-01-20,WGS84
"7831","8840602",Butomus umbellatus,-76.147930000000002,44.878309999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","25",NA,WGS84
"7832","8840648",Butomus umbellatus,-79.557810000000003,42.848630000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","20",2007-01-20,WGS84
"7833","8840653",Butomus umbellatus,-80.357749999999996,43.381560000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","20",2007-01-20,WGS84
"7834","8840663",Butomus umbellatus,-83.027709999999999,42.039409999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","20",2007-01-20,WGS84
"7835","8840681",Butomus umbellatus,-79.917739999999995,43.274839999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","20",2007-01-20,WGS84
"7836","8840778",Butomus umbellatus,-76.262299999999996,45.447839999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","20",2007-01-20,WGS84
"7837","8840791",Butomus umbellatus,-77.326930000000004,44.497340000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","3","20",2007-03-20,WGS84
"7838","8840809",Butomus umbellatus,-75.346530000000001,45.260689999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","3","20",2007-03-20,WGS84
"7839","8840815",Butomus umbellatus,-76.253950000000003,45.246530000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","20",2007-02-20,WGS84
"7840","8840820",Butomus umbellatus,-75.497140000000002,45.500619999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","1","20",2007-01-20,WGS84
"7841","8840906",Butomus umbellatus,-80.425110000000004,43.479559999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","4","20",2007-04-20,WGS84
"7842","8840921",Butomus umbellatus,-75.938400000000001,45.343960000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","30",NA,WGS84
"7843","8840996",Butomus umbellatus,-80.194090000000003,43.547020000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","5","20",2007-05-20,WGS84
"7844","8841176",Butomus umbellatus,-82.709339999999997,42.297559999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","8","20",2007-08-20,WGS84
"7845","8841198",Butomus umbellatus,-75.934690000000003,45.311970000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","9","20",2007-09-20,WGS84
"7846","8841323",Butomus umbellatus,-76.212900000000005,45.475740000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","20",2007-11-20,WGS84
"7847","8841343",Butomus umbellatus,-76.033069999999995,45.342640000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","12","20",2007-12-20,WGS84
"7848","8841349",Butomus umbellatus,-80.585769999999997,43.478250000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","20",2007-11-20,WGS84
"7849","8841374",Butomus umbellatus,-81.161249999999995,43.240250000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","12","20",2007-12-20,WGS84
"7850","8841386",Butomus umbellatus,-82.622709999999998,42.298540000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","12","20",2007-12-20,WGS84
"7851","8841413",Butomus umbellatus,-75.486699999999999,45.442889999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","12","20",2007-12-20,WGS84
"7852","8841416",Butomus umbellatus,-74.446849999999998,45.553449999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","5","20",2007-05-20,WGS84
"7853","8841466",Butomus umbellatus,-76.275390000000002,45.238540000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","4","20",2007-04-20,WGS84
"7854","8841468",Butomus umbellatus,-79.544370000000001,43.577790000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","14",NA,WGS84
"7855","8841579",Butomus umbellatus,-75.749889999999994,45.406709999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","15",NA,WGS84
"7856","8841670",Butomus umbellatus,-82.512609999999995,42.024679999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","17",NA,WGS84
"7857","8841675",Butomus umbellatus,-76.641630000000006,44.386839999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","17",NA,WGS84
"7858","8841702",Butomus umbellatus,-77.233149999999995,44.195300000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","17",NA,WGS84
"7859","8841812",Butomus umbellatus,-79.931880000000007,43.063630000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","15",NA,WGS84
"7860","8841849",Butomus umbellatus,-75.715940000000003,45.261040000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","20",NA,WGS84
"7861","8841893",Butomus umbellatus,-76.288749999999993,45.329320000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","20",NA,WGS84
"7862","8841994",Butomus umbellatus,-80.256680000000003,43.487490000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","22",NA,WGS84
"7863","8842204",Butomus umbellatus,-75.703670000000002,45.393120000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","8","20",2007-08-20,WGS84
"7864","8842219",Butomus umbellatus,-80.180369999999996,42.809429999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","25",NA,WGS84
"7865","8842226",Butomus umbellatus,-76.480580000000003,44.237740000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","25",NA,WGS84
"7866","8842433",Butomus umbellatus,-78.172939999999997,44.565069999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","28",NA,WGS84
"7867","8842543",Butomus umbellatus,-75.629999999999995,45.100000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","31",NA,WGS84
"7868","8842580",Butomus umbellatus,-79.602829999999997,43.522089999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","31",NA,WGS84
"7869","8842609",Butomus umbellatus,-81.945369999999997,42.262860000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","1","20",2008-01-20,WGS84
"7870","8842626",Butomus umbellatus,-76.266260000000003,45.461489999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","1","20",2008-01-20,WGS84
"7871","8842759",Butomus umbellatus,-75.922929999999994,45.369630000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","16",NA,WGS84
"7872","8843088",Butomus umbellatus,-79.267970000000005,43.195140000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","20",2008-09-20,WGS84
"7873","8843205",Butomus umbellatus,-76.418480000000002,44.201720000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","15",NA,WGS84
"7874","8843247",Butomus umbellatus,-76.258480000000006,45.435730000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","15",NA,WGS84
"7875","8843343",Butomus umbellatus,-75.716539999999995,45.129510000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","18",NA,WGS84
"7876","8843435",Butomus umbellatus,-76.177639999999997,44.352420000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","19",NA,WGS84
"7877","8843549",Butomus umbellatus,-76.006230000000002,44.505519999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","22",NA,WGS84
"7878","8843560",Butomus umbellatus,-79.328580000000002,43.627800000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","22",NA,WGS84
"7879","8843719",Butomus umbellatus,-76.165729999999996,44.327530000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","25",NA,WGS84
"7880","8843838",Butomus umbellatus,-76.695880000000002,44.222380000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","22",NA,WGS84
"7881","8843870",Butomus umbellatus,-81.846220000000002,42.340139999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","27",NA,WGS84
"7882","8843876",Butomus umbellatus,-77.091489999999993,43.863830000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","26",NA,WGS84
"7883","8843908",Butomus umbellatus,-76.058499999999995,44.358480000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","18",NA,WGS84
"7884","8844115",Butomus umbellatus,-76.135419999999996,44.856630000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","3","20",2009-03-20,WGS84
"7885","8844117",Butomus umbellatus,-77.554500000000004,44.102629999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","3","20",2009-03-20,WGS84
"7886","8844139",Butomus umbellatus,-78.964929999999995,43.852890000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","6","29",NA,WGS84
"7887","8844312",Butomus umbellatus,-83.045699999999997,42.033209999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","7","20",2009-07-20,WGS84
"7888","8844671",Butomus umbellatus,-79.617940000000004,43.223329999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","9","16",NA,WGS84
"7889","8844811",Butomus umbellatus,-79.961429999999993,42.816589999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","9","20",NA,WGS84
"7890","8844910",Butomus umbellatus,-77.027130000000000,45.733989999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","9","20",NA,WGS84
"7891","8845430",Butomus umbellatus,-76.254289999999997,44.482650000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","4","20",2010-04-20,WGS84
"7892","8845836",Butomus umbellatus,-76.550240000000002,44.246009999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","10","21",NA,WGS84
"7893","8846312",Butomus umbellatus,-79.889790000000005,43.305019999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","6","20",NA,WGS84
"7894","8846394",Butomus umbellatus,-77.675759999999997,43.997999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","30",NA,WGS84
"7895","8846466",Butomus umbellatus,-79.931430000000006,43.491410000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","11","20",2006-11-20,WGS84
"7896","8846483",Butomus umbellatus,-75.245970000000000,45.579929999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","6","28",NA,WGS84
"7897","8846697",Butomus umbellatus,-77.221050000000005,43.898690000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","19",NA,WGS84
"7898","8846866",Butomus umbellatus,-79.333240000000004,43.630589999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","8","19",NA,WGS84
"7899","8847202",Butomus umbellatus,-82.739620000000002,42.296790000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","16",NA,WGS84
"7900","8847534",Butomus umbellatus,-78.800539999999998,43.873779999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","4","20",2010-04-20,WGS84
"7901","8848817",Butomus umbellatus,-80.390400000000000,43.387619999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","8","17",2007-08-17,WGS84
"7902","8865468",Butomus umbellatus,-88.442220000000006,43.796329999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","12","21",2006-12-21,WGS84
"7903","9443306",Butomus umbellatus,-75.681659999999994,45.404429999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","12","21",2007-12-21,WGS84
"7904","9443422",Butomus umbellatus,-76.416129999999995,45.076529999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","12","21",2007-12-21,WGS84
"14","24",Butomus umbellatus,-96.187048000000004,41.320022000000002,cdround,USA,NA,PRESENT,"5",iNaturalist,"2802578816",https://www.inaturalist.org/observations/49164951,HUMAN_OBSERVATION,"2020","6","10",2020-06-10,WGS84
"48","82",Butomus umbellatus,-81.569204999999997,41.469732000000000,cdround,USA,NA,PRESENT,"7",iNaturalist,"2803156840",https://www.inaturalist.org/observations/50586556,HUMAN_OBSERVATION,"2020","6","22",2020-06-22,WGS84
"54","97",Butomus umbellatus,-84.389152999999993,39.249633000000003,cdround,USA,NA,PRESENT,"4",iNaturalist,"2813871696",https://www.inaturalist.org/observations/50338720,HUMAN_OBSERVATION,"2020","6","18",2020-06-18,WGS84
"213","356",Butomus umbellatus,-85.910747000000001,41.634613999999999,cdround,USA,NA,PRESENT,"5",iNaturalist,"2826160019",https://www.inaturalist.org/observations/54334656,HUMAN_OBSERVATION,"2020","7","25",2020-07-25,WGS84
"339","529",Butomus umbellatus,-82.796554999999998,41.665120999999999,cdround,USA,NA,PRESENT,"5",iNaturalist,"3117872354",https://www.inaturalist.org/observations/53845643,HUMAN_OBSERVATION,"2020","7","21",2020-07-21,WGS84
"421","647",Butomus umbellatus,-83.182187999999996,41.618834999999997,cdround,USA,NA,PRESENT,"4",iNaturalist,"2851138830",https://www.inaturalist.org/observations/55819435,HUMAN_OBSERVATION,"2020","8","8",2020-08-08,WGS84
"432","662",Butomus umbellatus,-88.228594999999999,41.422325000000001,cdround,USA,NA,PRESENT,"45",iNaturalist,"2851247502",https://www.inaturalist.org/observations/56959815,HUMAN_OBSERVATION,"2020","8","19",2020-08-19,WGS84
"446","687",Butomus umbellatus,-81.710926999999998,41.501446999999999,cdround,USA,NA,PRESENT,"45",iNaturalist,"2856683525",https://www.inaturalist.org/observations/57767711,HUMAN_OBSERVATION,"2020","8","27",2020-08-27,WGS84
"498","769",Butomus umbellatus,-83.342308000000003,38.647362000000001,cdround,USA,NA,PRESENT,"34",iNaturalist,"3014033563",https://www.inaturalist.org/observations/62525998,HUMAN_OBSERVATION,"2020","8","11",2020-08-11,WGS84
"515","795",Butomus umbellatus,-83.045344999999998,39.999560000000002,cdround,USA,NA,PRESENT,"263",iNaturalist,"3079795944",https://www.inaturalist.org/observations/57874234,HUMAN_OBSERVATION,"2020","8","28",2020-08-28,WGS84
"567","882",Butomus umbellatus,-83.030410000000003,40.009819999999998,cdround,USA,NA,PRESENT,"22",iNaturalist,"2294418279",https://www.inaturalist.org/observations/25710956,HUMAN_OBSERVATION,"2019","5","24",2019-05-24,WGS84
"607","939",Butomus umbellatus,-83.369140000000002,40.709705000000000,cdround,USA,NA,PRESENT,"15",iNaturalist,"2283054753",https://www.inaturalist.org/observations/27810877,HUMAN_OBSERVATION,"2019","6","27",2019-06-27,WGS84
"632","973",Butomus umbellatus,-82.995005000000006,39.775705000000002,cdround,USA,NA,PRESENT,"4",iNaturalist,"2619899428",https://www.inaturalist.org/observations/27645814,HUMAN_OBSERVATION,"2019","6","25",2019-06-25,WGS84
"774","1192",Butomus umbellatus,-88.327387000000002,40.085419999999999,cdround,USA,NA,PRESENT,"5",iNaturalist,"3070420850",https://www.inaturalist.org/observations/72617274,HUMAN_OBSERVATION,"2019","7","31",2019-07-31,WGS84
"804","1240",Butomus umbellatus,-90.342422999999997,41.583495999999997,cdround,USA,NA,PRESENT,"83",iNaturalist,"2350398535",https://www.inaturalist.org/observations/30710306,HUMAN_OBSERVATION,"2019","8","12",2019-08-12,WGS84
"910","1419",Butomus umbellatus,-83.131251000000006,41.607067000000001,cdround,USA,NA,PRESENT,"1",iNaturalist,"2802809484",https://www.inaturalist.org/observations/33238387,HUMAN_OBSERVATION,"2019","9","16",2019-09-16,WGS84
"920","1433",Butomus umbellatus,-83.153345999999999,41.604703999999998,cdround,USA,NA,PRESENT,"6",iNaturalist,"2429520589",https://www.inaturalist.org/observations/34119491,HUMAN_OBSERVATION,"2019","10","9",2019-10-09,WGS84
"921","1435",Butomus umbellatus,-83.145697999999996,41.579945000000002,cdround,USA,NA,PRESENT,"8",iNaturalist,"2429522289",https://www.inaturalist.org/observations/34120917,HUMAN_OBSERVATION,"2019","10","9",2019-10-09,WGS84
"922","1437",Butomus umbellatus,-83.250730000000004,41.644838000000000,cdround,USA,NA,PRESENT,"5",iNaturalist,"2429522455",https://www.inaturalist.org/observations/34115810,HUMAN_OBSERVATION,"2019","10","9",2019-10-09,WGS84
"1102","1754",Butomus umbellatus,-82.771379999999994,41.509982999999998,cdround,USA,NA,PRESENT,"33",iNaturalist,"1899758081",https://www.inaturalist.org/observations/15656660,HUMAN_OBSERVATION,"2018","8","18",2018-08-18,WGS84
"1108","1766",Butomus umbellatus,-82.773323000000005,41.508144000000001,cdround,USA,NA,PRESENT,"3",iNaturalist,"1901039418",https://www.inaturalist.org/observations/16077183,HUMAN_OBSERVATION,"2018","8","31",2018-08-31,WGS84
"1110","1769",Butomus umbellatus,-81.633054999999999,41.391942000000000,cdround,USA,NA,PRESENT,"5",iNaturalist,"1913662110",https://www.inaturalist.org/observations/16067922,HUMAN_OBSERVATION,"2018","8","28",2018-08-28,WGS84
"1158","1852",Butomus umbellatus,-83.029061999999996,40.009281000000001,cdround,USA,NA,PRESENT,"24",iNaturalist,"1913691283",https://www.inaturalist.org/observations/16629827,HUMAN_OBSERVATION,"2018","9","12",2018-09-12,WGS84
"1166","1863",Butomus umbellatus,-96.114791999999994,41.154688999999998,cdround,USA,NA,PRESENT,"5",iNaturalist,"1935580684",https://www.inaturalist.org/observations/16332378,HUMAN_OBSERVATION,"2018","9","8",2018-09-08,WGS84
"1749","2795",Butomus umbellatus,-82.805413999999999,41.551884000000001,NA,USA,NA,PRESENT,"397",iNaturalist,"1024226974",https://www.inaturalist.org/observations/877257,HUMAN_OBSERVATION,"2014","9","10",2014-09-10,WGS84
"3670","6626",Butomus umbellatus,-83.209612000000007,41.607500999999999,cdround,USA,NA,PRESENT,"31",iNaturalist,"3013908990",https://www.inaturalist.org/observations/67210770,HUMAN_OBSERVATION,"2006","8","30",2006-08-30,WGS84
"5006","8789",Butomus umbellatus,-83.034677000000002,41.495449999999998,"incomis,inmafu",USA,NA,PRESENT,"825",CM,"2859013288",https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11764902,PRESERVED_SPECIMEN,"1995","10","4",1995-10-04,WGS84
"6749","1298473",Butomus umbellatus,-83.368799999999993,40.708089999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","10",2007-11-10,WGS84
"6835","2463904",Butomus umbellatus,-72.940320000000000,41.390760000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970","1","1",NA,WGS84
"6845","2465447",Butomus umbellatus,-83.023640000000000,40.000729999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","9","11",NA,WGS84
"6846","2465448",Butomus umbellatus,-83.013040000000004,39.949620000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","10","3",NA,WGS84
"6851","2469064",Butomus umbellatus,-82.811940000000007,41.654960000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974","1","1",NA,WGS84
"6861","2472935",Butomus umbellatus,-81.886579999999995,40.829009999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","8",2001-01-08,WGS84
"6891","2478625",Butomus umbellatus,-83.216040000000007,41.615600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","1","1",NA,WGS84
"6908","2481096",Butomus umbellatus,-83.099999999999994,41.579999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","7",2001-01-07,WGS84
"6936","3044216",Butomus umbellatus,-83.017899999999997,40.019240000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","6","13",NA,WGS84
"7137","5160860",Butomus umbellatus,-96.158299999999997,41.169350000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7140","7624371",Butomus umbellatus,-108.579759999999993,39.106119999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","6","15",NA,WGS84
"7167","7651647",Butomus umbellatus,-88.228390000000005,41.571469999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","7","18",2007-07-18,WGS84
"7507","8154638",Butomus umbellatus,-83.596729999999994,41.601340000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","9","15",2006-09-15,NA
"7509","8154646",Butomus umbellatus,-81.656030000000001,41.185040000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","8","16",2006-08-16,NA
"7510","8154647",Butomus umbellatus,-81.660349999999994,41.184019999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","8","16",2006-08-16,NA
"7512","8154651",Butomus umbellatus,-80.111890000000002,40.337370000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","6","22",NA,NA
"7514","8154653",Butomus umbellatus,-83.000180000000000,39.539369999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","2","16",2007-02-16,NA
"7528","8154677",Butomus umbellatus,-83.193470000000005,41.606119999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","6","17",2007-06-17,NA
"7530","8154681",Butomus umbellatus,-81.949389999999994,41.418129999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","17",2007-11-17,NA
"7560","8269610",Butomus umbellatus,-88.224419999999995,41.622720000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","30",NA,WGS84
"7588","8533283",Butomus umbellatus,-90.390780000000007,41.570000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","7","21",NA,WGS84
"7599","8657101",Butomus umbellatus,-86.748390000000001,41.610180000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","9","18",NA,WGS84
