"","fid","SciName","decimallon","decimallat","issues","countryCod","occurrence","coordinate","institutio","references","basisOfRec","year","month","day","eventDate","geodeticDa"
"984",5439,"Geranium lucidum",-4.506517,55.929023,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1985,1,1,"1985-01-01","WGS84"
"985",5440,"Geranium lucidum",1.082785,52.330573,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1985,1,1,"1985-01-01","WGS84"
"986",5442,"Geranium lucidum",1.162866,52.146331,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1985,1,1,"1985-01-01","WGS84"
"987",5444,"Geranium lucidum",16.458385,57.2288,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1984,4,25,"1984-04-25","WGS84"
"988",5445,"Geranium lucidum",-3.46495,55.900888,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,4,21,"1984-04-21","WGS84"
"989",5446,"Geranium lucidum",-2.440219,51.441665,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,4,30,"1984-04-30","WGS84"
"990",5447,"Geranium lucidum",-2.412661,51.576638,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,4,12,"1984-04-12","WGS84"
"991",5448,"Geranium lucidum",-2.325759,51.531954,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,4,4,"1984-04-04","WGS84"
"992",5449,"Geranium lucidum",-2.39776,51.52274,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,4,17,"1984-04-17","WGS84"
"993",5451,"Geranium lucidum",12.200209,57.225421,"cdround,gass84","SWE","PRESENT",100,"Hallands botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1984,5,14,"1984-05-14","WGS84"
"994",5452,"Geranium lucidum",-0.89,38.8,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"HUMAN_OBSERVATION",1984,5,30,"1984-05-30","WGS84"
"995",5453,"Geranium lucidum",-0.91,38.76,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"HUMAN_OBSERVATION",1984,5,30,"1984-05-30","WGS84"
"996",5454,"Geranium lucidum",-3.30859,53.087754,"fpwktinv","GBR","PRESENT",7.1,"Cofnod",NA,"HUMAN_OBSERVATION",1984,5,13,"1984-05-13","WGS84"
"997",5455,"Geranium lucidum",-2.469362,51.477518,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,5,1,"1984-05-01","WGS84"
"998",5456,"Geranium lucidum",-2.526645,51.4503,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,5,15,"1984-05-15","WGS84"
"999",5457,"Geranium lucidum",-2.569591,51.432116,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,5,15,"1984-05-15","WGS84"
"1000",5458,"Geranium lucidum",-2.462769,51.60837,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1984,5,7,"1984-05-07","WGS84"
"1001",5460,"Geranium lucidum",-2.483951,51.495442,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,5,1,"1984-05-01","WGS84"
"1002",5462,"Geranium lucidum",-2.260834,51.396794,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1984,5,29,"1984-05-29","WGS84"
"1003",5463,"Geranium lucidum",14.136752,56.325539,"cdround,gass84","SWE","PRESENT",500,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1984,6,20,"1984-06-20","WGS84"
"1004",5465,"Geranium lucidum",11.655982,58.380745,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1984,6,16,"1984-06-16","WGS84"
"1005",5466,"Geranium lucidum",-4.475112,55.938646,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,6,1,"1984-06-01","WGS84"
"1006",5467,"Geranium lucidum",-3.962451,56.454266,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1984,6,24,"1984-06-24","WGS84"
"1007",5468,"Geranium lucidum",-2.383423,51.53178,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,6,21,"1984-06-21","WGS84"
"1008",5469,"Geranium lucidum",-2.841061,51.331571,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,6,7,"1984-06-07","WGS84"
"1009",5471,"Geranium lucidum",-2.540717,51.423261,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,6,7,"1984-06-07","WGS84"
"1010",5472,"Geranium lucidum",-2.699732,51.476369,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,6,24,"1984-06-24","WGS84"
"1011",5473,"Geranium lucidum",-2.296985,51.541022,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,6,12,"1984-06-12","WGS84"
"1012",5474,"Geranium lucidum",-2.412743,51.585629,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,6,4,"1984-06-04","WGS84"
"1013",5475,"Geranium lucidum",-2.855246,51.322477,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,6,17,"1984-06-17","WGS84"
"1014",5477,"Geranium lucidum",11.280019,58.549598,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1984,7,10,"1984-07-10","WGS84"
"1015",5478,"Geranium lucidum",11.318907,58.507811,"cdround,gass84","SWE","PRESENT",250,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1984,7,11,"1984-07-11","WGS84"
"1016",5480,"Geranium lucidum",-2.6852,51.467463,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,7,26,"1984-07-26","WGS84"
"1017",5481,"Geranium lucidum",-2.66949,51.377637,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,7,23,"1984-07-23","WGS84"
"1018",5482,"Geranium lucidum",-2.570488,51.504044,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,7,11,"1984-07-11","WGS84"
"1019",5484,"Geranium lucidum",-2.412987,51.612602,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,8,14,"1984-08-14","WGS84"
"1020",5486,"Geranium lucidum",-7.77796,54.313072,"fpwktinv","GBR","PRESENT",707.1,"CEDaR",NA,"HUMAN_OBSERVATION",1984,9,22,"1984-09-22","WGS84"
"1021",5487,"Geranium lucidum",-3.310318,56.412549,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1984,11,28,"1984-11-28","WGS84"
"1022",5489,"Geranium lucidum",15.069958,56.363564,"cdround,gass84","SWE","PRESENT",100,"L<U+FFFD>nsstyrelsen Blekinge",NA,"HUMAN_OBSERVATION",1984,12,31,"1983-01-01","WGS84"
"1023",5490,"Geranium lucidum",15.852696,57.45946,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-01-01","WGS84"
"1024",5491,"Geranium lucidum",16.219747,57.652739,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1983-01-01","WGS84"
"1025",5492,"Geranium lucidum",14.963381,58.020542,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1983-01-01","WGS84"
"1026",5493,"Geranium lucidum",14.617853,56.176828,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1983-01-01","WGS84"
"1027",5494,"Geranium lucidum",15.074701,56.368982,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1982-01-01","WGS84"
"1028",5495,"Geranium lucidum",15.598284,56.20482,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1982-01-01","WGS84"
"1029",5496,"Geranium lucidum",15.008692,56.275168,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1983-01-01","WGS84"
"1030",5497,"Geranium lucidum",-2.71413,51.476282,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"1031",5498,"Geranium lucidum",-2.771265,51.448945,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"1032",5501,"Geranium lucidum",-2.453626,51.342705,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"1033",5504,"Geranium lucidum",-2.511452,51.378434,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"1034",5506,"Geranium lucidum",-2.467891,51.333657,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"1035",5509,"Geranium lucidum",-2.296756,51.39491,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"1036",5510,"Geranium lucidum",-2.785191,51.421878,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"1037",5511,"Geranium lucidum",-2.439442,51.360743,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"1038",5513,"Geranium lucidum",-2.081117,51.775142,"fpwktinv","GBR","PRESENT",707.1,"Gloucestershire Centre for Environmental Records",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1039",5514,"Geranium lucidum",-3.17594,51.823684,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1040",5515,"Geranium lucidum",-3.404347,51.475936,"fpwktinv","GBR","PRESENT",7.1,"SEWBReC",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1041",5516,"Geranium lucidum",-3.151979,52.839415,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1042",5517,"Geranium lucidum",-2.688687,52.645233,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1043",5518,"Geranium lucidum",-2.658725,52.618434,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1044",5521,"Geranium lucidum",-3.029836,52.696699,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1045",5522,"Geranium lucidum",-3.077321,52.822136,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1046",5525,"Geranium lucidum",-3.122062,52.830712,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1047",5527,"Geranium lucidum",-3.046999,52.795438,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1048",5528,"Geranium lucidum",-3.121137,52.794761,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1049",5529,"Geranium lucidum",-2.64422,52.636494,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1050",5531,"Geranium lucidum",-3.092834,52.848964,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1051",5534,"Geranium lucidum",-3.121599,52.812736,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1052",5535,"Geranium lucidum",-3.091932,52.813013,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1053",5540,"Geranium lucidum",-3.091482,52.795037,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1054",5544,"Geranium lucidum",-2.109733,51.622269,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1055",5550,"Geranium lucidum",-2.023087,51.667274,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1056",5552,"Geranium lucidum",-1.691443,51.532002,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1057",5554,"Geranium lucidum",-2.037375,51.460469,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1058",5556,"Geranium lucidum",-2.294666,51.18136,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1059",5557,"Geranium lucidum",-1.705802,51.54103,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1060",5559,"Geranium lucidum",-1.878711,51.586293,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1061",5561,"Geranium lucidum",-2.05183,51.514413,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1062",5562,"Geranium lucidum",-2.037501,51.613323,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1063",5566,"Geranium lucidum",-2.180849,51.343444,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1064",5567,"Geranium lucidum",-2.195975,51.523252,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1065",5568,"Geranium lucidum",-1.994207,51.352576,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1066",5569,"Geranium lucidum",-2.23851,51.388299,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1067",5570,"Geranium lucidum",-2.237718,51.235441,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1068",5571,"Geranium lucidum",-1.965693,51.073822,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1069",5572,"Geranium lucidum",-2.266729,51.298321,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1070",5573,"Geranium lucidum",-1.808612,51.091655,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1071",5575,"Geranium lucidum",-2.18149,51.505292,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1072",5576,"Geranium lucidum",-1.723207,51.046523,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1073",5577,"Geranium lucidum",-2.037456,51.559375,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1074",5578,"Geranium lucidum",-2.281458,51.361229,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1075",5581,"Geranium lucidum",-2.194711,51.226529,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1076",5582,"Geranium lucidum",-1.735316,51.424211,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1077",5584,"Geranium lucidum",-1.77855,51.406317,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1078",5587,"Geranium lucidum",-2.080413,51.379523,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1079",5589,"Geranium lucidum",-2.238745,51.433257,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1080",5590,"Geranium lucidum",-2.266157,51.199412,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1081",5593,"Geranium lucidum",-2.195782,51.478294,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1082",5595,"Geranium lucidum",-2.06611,51.42449,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1083",5596,"Geranium lucidum",-2.237858,51.262416,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1084",5597,"Geranium lucidum",-1.723261,51.037531,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1085",5598,"Geranium lucidum",-2.224228,51.406311,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1086",5601,"Geranium lucidum",-2.195168,51.33443,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1087",5602,"Geranium lucidum",-1.849903,51.568277,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1088",5603,"Geranium lucidum",-2.253279,51.460201,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1089",5604,"Geranium lucidum",-2.008561,51.325601,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1090",5605,"Geranium lucidum",-2.252832,51.379278,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1091",5606,"Geranium lucidum",-1.823335,50.97478,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1092",5608,"Geranium lucidum",-2.094838,51.406487,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1093",5611,"Geranium lucidum",-2.022927,51.352574,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1094",5613,"Geranium lucidum",-2.152374,51.415418,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1095",5614,"Geranium lucidum",-1.720989,51.415186,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1096",5615,"Geranium lucidum",-2.281237,51.325263,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1097",5616,"Geranium lucidum",-1.793129,51.361386,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1098",5621,"Geranium lucidum",-1.907669,51.541362,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1099",5623,"Geranium lucidum",-1.694855,51.019476,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1100",5627,"Geranium lucidum",-2.266313,51.226387,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1101",5628,"Geranium lucidum",-2.210099,51.460287,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1102",5629,"Geranium lucidum",-1.864251,51.595268,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1103",5630,"Geranium lucidum",-2.165328,51.019757,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"1104",5631,"Geranium lucidum",-2.251698,51.172468,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
